Categoría:Alimentos fermentados,Wikimedia Commons alberga una categoría multimedia sobre Alimentos fermentados.,Root -> Categoría:Alimentos_por_tipo
Katsuobushi,"Katsuobushi (鰹節, ''Katsuobushi''?  o かつおぶし) es el nombre japonés para un alimento preparado a partir de atún listado o bonito de altura (Katsuwonus pelamis) seco, fermentado y ahumado. El katsuobushi y el kombu (un tipo de alga) son los ingredientes del dashi, un caldo que forma la base de muchas sopas (como la sopa de miso) y salsas (por ejemplo, soba no tsukejiru) en la cocina japonesa. Actualmente se suele encontrar en bolsas de pequeñas virutas marrones rosáceas. Virutas mayores y más gruesas, llamadas kezurikatsuo (削り鰹, ''kezurikatsuo''?  , けずりかつお), se usan para elaborar el omnipresente caldo dashi. Virutas más pequeñas y delgadas, llamadas hanakatsuo (花鰹, ''hanakatsuo''?  ; はなかつお), se usan como condimento y aderezo para muchos platos japoneses, como el okonomiyaki. Tradicionalmente, se tenían a mano trozos grandes de katsuobushi de los que se sacaban virutas a medida que se necesitaban con un instrumento llamado katsuobushi kezuriki, parecido a un cepillo de carpintero, pero esta forma de prepararlo ha desaparecido por resultar incómoda. Sin embargo, el katsuobushi conserva su estatus como uno de los ingredientes primordiales de la cocina japonesa actual.
El característico sabor umami del katsuobushi se debe a su alto contenido en ácido inosínico. En el katsuobushi elaborado a la manera tradicional, conocido como karebushi, se planta deliberadamente un hongo (Aspergillus glaucus) para reducir la humedad.
Cuando se añade hanakatsuo como aderezo a un plato caliente, el vapor tiene el efecto de hacer que las virutas se muevan como si bailaran, debido a lo cual se conocen como «copos de pescado bailarines».",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos fermentados
Kiviak,"Kiviak es un plato tradicional invernal de los inuit de Groenlandia. El mismo se prepara con alcas que se maceran en el cuerpo vaciado de una foca.
500 aves alcas son colocadas intactas dentro del cuerpo de una foca. Las aves se encuentran completas con sus picos, patas y plumas, se procede a eliminar cuanto espacio vacío sea posible de dentro de la piel de foca, la cual es cosida y sellada con grasa, y se procede a colocar una gran piedra sobre la piel para asegurar el contenido de aire en su interior sea muy reducido. Durante siete meses los cuerpos de las aves fermentan, luego se abre el cuero de foca y se extraen las aves y se las consume durante el invierno de Groenlandia, especialmente durante cumpleaños y casamientos.
El proceso fue mostrado en el tercer episodio de la serie de la BBC Human Planet en 2011.[1]​",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos fermentados
Ogi,"El Ogi (conocido como furah) se trata de un alimento en forma de gachas de cereales que se han visto sometidas a una fermentación láctica, se trata de un alimento típico de Nigeria.[1]​ Su sabor ácido característico precisamente recuerda al yogur.  El color de las gachas dependerá en cierta medida del tipo de cereal empleado: maíz, sorgo (ogi baba), mijo (ogi gero).[2]​ El ogi habitual en Nigeria suele ser de maíz. El ogi cocinado se suele conocer como pap. Suele servirse como desayuno, aunque es también alimento de infantes.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos fermentados
Paniyaram,"Paniyaram (Tamil:பணியாரம், viene a significar: pan de arroz) es un plato elaborado con una masa hervida — generalmente de legumbres (como puede ser lenteja negra) y harina de arroz. 
La masa resultante se moldea. Es muy similar al idli y la dosa procedente de Tamil Nadu y todos ellos son elaborados para ser servidos en ocasiones especiales. Los paniyarams pueden ser dulces o salados.[1]​ No suele encontrarse en restaurantes y es muy alimento muy elaborado. Era costumbre hacerlo para ser transportado por los viajeros que iban a andar más de un día. 
Los paniyaram se conocen en algunas zonas del Sur de la India como: paddu, appe, guliappa, gulittu, gundponglu, gunta pangana, gunta pongadalu.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos fermentados
Pasta de judía fermentada,"La pasta de frijoles fermentados es una categoría de alimentos fermentados elaborados típicamente a partir de soja molida, y originarios de la cocinas del este y sureste de Asia. En algunos casos, como en la producción de miso, pueden usarse también otras legumbres, como el haba.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos fermentados
Producto fermentado de la leche,"Los productos fermentados de la leche, denominados también lácteos fermentados, son productos lácteos procedentes de los cultivos lácticos debido a la acción de las bacterias del ácido láctico (Lactobacillales) tales como los Lactobacillus, Lactococcus, y el Leuconostoc. El proceso de fermentación incrementa la vida útil y de consumo del lácteo, mejorando la digestibilidad del mismo frente a la leche. Existen evidencias que demuestran la existencia de productos fermentados de la leche ya desde hace 10 000 años.[1]​ Se ha diseñado en el laboratorio un rango de diferentes Lactobacilli capaces de proporcionar a los lácteos fermentados diferentes sabores. El efecto de los lácteos fermentados es el de restablecer y fortalecer la microbiota intestinal.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos fermentados
Puto,"Se denomina puto (pútul en pampango) o kue putu a una comida típica de las Filipinas, consistente en un pastel de arroz cocido al vapor. Este método de cocción es muy usado en el país, junto con el hervor y el asado, y se incorporó a la cocina filipina a través de otras cocinas asiáticas. El arroz, por otro lado, es usado normalmente en variadas comidas, y también en dulces y otros platos. El puto suele comerse como postre, y es usual además en los desayunos.
Hay muchas recetas, que varían desde el tipo de arroz utilizado al método de preparación del mismo. En su forma tradicional, el puto es de color blanco y de textura lisa. Al agregársele otros ingredientes comunes en la gastronomía filipina como el ñame púrpura (llamado ube) o el pandan (Pandanus amaryllifolius) cambia ligeramente el color y el sabor del producto final. También se le agregan otros colorantes que cambian el color, pero mantienen su sabor. En la mayoría de las variaciones se le agrega leche de coco.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos fermentados
Queso crema,"El queso crema es un tipo de queso untable que se obtiene al cuajar mediante fermentos lácticos una mezcla de leche y nata. Este tipo de queso se consume normalmente acompañado de pan. Es muy común tomarlo untado en tostadas.
Se trata de una crema blanca, distribuida en envases similares a los de margarina o mantequilla. Se consume en desayunos y postres. Asimismo, es el ingrediente principal de algunos pasteles de queso.
Por regla general se expende en su presentación original, si bien hay diversas versiones del mismo como: light (de calorías reducidas) y/o saborizado (ajo, cebolla, tocino, picante, queso azul, etc.)",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos fermentados
Salsa fermentada,"La salsa fermentada es una preparación culinaria que emplea verduras, pescado o carne finamente picadas que ha sufrido una fermentación láctica.[1]​ La fermentación proporciona ácido láctico (sabor ácido) y modifica la composición de azúcares produciendo un sabor característico. Tradicionalmente se elaboran en pequeña escala, pero la industria ha mejorado algunos procesos y ha logrado su producción a gran escala incluyendo la pasteurización entre sus procesos.[2]​  Salsas tan populares como el kétchup surgen de la idea de fermentar verduras y apagar el sabor ácido con siropes diversos, así como especias aromáticas.[3]​",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos fermentados
Salsa HP,"Salsa HP o Brown sauce (salsa marrón, en inglés) es un condimento: una popular steak sauce elaborada por la empresa HP Foods que en la actualidad se elabora en H.J. Heinz en la ciudad de Elst (Holanda). Se trata de una salsa elaborada a base de vinagre de malta, dicha salsa se aligera con zumos de frutas y especias. El condimento suele ser servido junto con alimentos fríos o calientes. A veces como condimento para sopas o estofado. Es una de las salsas marrones más conocidas en Reino Unido y Canadá así como una de las más comercializadas, con un 71% del mercado inglés.[1]​",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos fermentados
Shiokara,"El shiokara (塩辛, ''shiokara''?) es un plato de la cocina japonesa elaborado a partir de diversos pescados y mariscos. Consiste en pequeños trozos de la carne del animal en una pasta viscosa marrón de sus vísceras fermentadas y muy saladas (salsa de pescado). Para lograr esta pasta, se mezclan las vísceras crudas con cerca de un 10% de sal y un 30% de arroz malteado, se introducen en un recipiente cerrado y se dejan fermentar durante hasta un mes. El shiokara se vende en envases de cristal o plástica.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos fermentados
Ssamjang,"El ssamjang (ssam significa ‘envuelto’ y jang, ‘pasta’ o ‘salsa espesa’) es una pasta espesa y especiada usada en la comida envuelta en una verdura de hoja de la gastronomía de Corea. La salsa se hace con doenjang, gochujang, aceite de sésamo, cebolla, ajo, cebolleta y opcionalmente azúcar moreno.[1]​[2]​[3]​",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos fermentados
Sumbala,"Sumbala (denominado también Soumbala) se trata de un condimento típico de cocina de África occidental.[1]​ Por regla general se suele preparar por mujeres durante el transcurso de varios días, traditionalmente se elabora de las semillas de néré (Parkia biglobosa).[2]​ Puede elaborarse el sumbala de otro tipo de semillas, y en este sentido el uso de sojas para su preparación se puede decir que está substituyendo el uso de semillas de néré.[3]​",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos fermentados
Tapai,"Tapai (ta-pie) o tape (ta-peh), a veces llamado peuyeum (del idioma sondanés), es un alimento fermentado tradicional del este y sureste de Asia. Es una pasta dulce o ácida[1]​
y se la puede consumir directamente o como ingrediente de platillos tradicionales. El tapai se puede preparar con diversos vegetales con carbohidratos, por lo general se prepara con mandioca, arroz blanco, o arroz glutinoso.[1]​[2]​ La fermentación es realizada por diversas especies de mohos incluidos Aspergillus oryzae, Rhizopus oryzae, Amylomyces rouxii o Mucor , y con levaduras tales como Saccharomyces cerevisiae, y Saccharomycopsis fibuliger, Endomycopsis burtonii entre otras, junto con bacterias.[1]​[2]​ El tapai también se utiliza para preparar bebidas alcohólicas.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Alimentos fermentados
