Sardenara,"Sardenaira (pissalandrea, or pizza all'Andrea, or piscialandrea, or pizzalandrea, or pissadella, or sardenaira) is a pizza dish, without cheese, from the Liguria region of Italy. It is very similar to the pissaladière. Although termed a pizza, some consider it more akin to a focaccia.In the city of Sanremo in western Liguria, it is garnished with salted anchovies, local olives, garlic cloves, and capers.It is known as sardenaira or pizza all'Andrea, after admiral Andrea Doria (1466–1560), whose favorite food was the dish: a slice of bread with olive oil, garlic, and salted anchovy.The dish predates the better-known Neapolitan pizza. Since the dish was created before the Columbian Exchange, traditionalists do not add tomatoes.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Comida rápida -> Categoría:Pizza
Sfiha,"Sfiha or sfeeha (Arabic: صفيحة, romanized: ṣafīḥa) is a dish consisting of flatbread cooked with a minced meat topping, often lamb flavored with onion, tomato, pine nuts, and spices. It is traditionally found in the countries of the Levant, and is closely related to manakish and lahmacun.Sfiha has become popular in Brazil, where it is known as esfiha or esfirra, after being introduced by immigrants from Syria and Lebanon.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Comida rápida -> Categoría:Pizza
Stromboli,"Stromboli is a type of turnover filled with various Italian cheeses (typically mozzarella) and usually Italian cold cuts (typically Italian meats such as salami, capocollo and bresaola) or vegetables. The dough used is either Italian bread dough or pizza dough. Stromboli was invented by Italian-Americans in the United States in the Philadelphia area. The name of the dish is taken from the 1950 film Stromboli, which in turn is named after a volcanic island off the coast of Sicily.
A stromboli is similar to a calzone, and the two are sometimes confused. Unlike calzones, which are always stuffed and folded into a crescent shape, a stromboli is typically rolled or folded into a cylinder, and may sometimes contain a thin layer of tomato sauce on the inside.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Comida rápida -> Categoría:Pizza
Pizza al taglio,"Pizza al taglio or pizza al trancio (Italian for pizza by the slice — literally ""by the cut"") is a variety of pizza baked in large rectangular trays, and generally sold in rectangular or square slices by weight, with prices marked per kilogram or per 100 grams. This type of pizza was invented in Rome, Italy, and is common throughout Italy. Many variations and styles of pizza al taglio exist, and the dish is available in other areas of the world in addition to Italy.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Comida rápida -> Categoría:Pizza
Teorema de la pizza,"In elementary geometry, the pizza theorem states the equality of two areas that arise when one partitions a disk in a certain way.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Comida rápida -> Categoría:Pizza
Tomato pie,"Italian tomato pie is an Italian-American and Italian-Canadian baked good consisting of a thick, porous, focaccia-like dough covered with tomato sauce. It may be sprinkled with romano cheese or oregano. It is not usually served straight from the oven, but allowed to cool and then consumed at room temperature or reheated. Like Sicilian pizza, tomato pie is baked in a large rectangular pan and usually served in square slices, although in Rhode Island it is cut into rectangular strips like pizza al taglio. Tomato pie descends from and resembles the Italian sfincione, although it is not the same dish; for instance, sfincione may have toppings, is usually served hot, and has a crust more like brioche than focaccia.A 1903 article in the New-York Tribune on the food of Italian-Americans described an early version of tomato pie. Tomato pie has been sold by Iannelli's Bakery in Philadelphia since 1910. In Utica, New York, the family that would later found O'Scugnizzo's Pizzeria in 1914 sold tomato pies from their basement for several years prior, starting in 1910.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Comida rápida -> Categoría:Pizza
World Pizza Championship,"The World Pizza Championship is an event held annually to determine the world's best pizza makers. It began in 1991 and is organised by the magazine Pizza e Pasta Italiana and PizzaNew.  In 2008, over 20 countries competed Pizzas are judged by preparation, taste, bake and presentation. Pizza competitions include those for the fastest pizza maker, freestyle acrobatics and the largest dough stretch. Salsomaggiore Terme (Parma), Italy, is the site of the championships, although several other cities likewise claim to be the home of the ultimate international pizza games including Naples and Paris.
One of the main attractions to the championship is the presence of Miss Italia (Miss Italy), who crowns the winning pizzaiolos.  It is the largest pizza show in the world with over 6,500 independent chain and franchise owners from all around the world attending. The winners are inducted into their Hall of Fame and are sometimes invited back to judge the next World Pizza Championship. They also win a cash prize totalling about $10,000. There are different categories including Best Vegetarian Pizza, Best Meat pizza, and more. At the end of the competition, the best pizza overall is selected. Whoever wins not only receives great incentives but also receives free marketing for themselves or for their business. The business or business owner will receive a plaque and bragging rights that they won the biggest pizza competition in the world. One of the biggest names is Tony Gemignani who has won the championship many times.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Comida rápida -> Categoría:Pizza
Categoría:Pizzerías,"A pizzeria is a restaurant that specializes in serving pizza.  Some pizza restaurants are casual dining restaurants, while others specialize in fast food or pizza delivery.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Comida rápida -> Categoría:Pizza
Categoría:Variedades de pizza,"Pizza and pizza-related dishes as distinguished by specific toppings. For broader pizza style categories, see Category:Pizza styles.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Comida rápida -> Categoría:Pizza
Capitán Iglo,"Captain Birdseye, also known as Captain Iglo, is the advertising mascot for the Birds Eye (known as Iglo in parts of Europe) frozen food brand founded by Clarence Birdseye. Appearing in numerous television and billboard commercials, he has been played or modeled by various actors and is generally depicted as a clean living, older sailor with a white beard, dressed in merchant naval uniform and a white polo neck sweater and with a seafaring accent.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Comida rápida -> Categoría:Platos preparados
Congelación de alimentos,"Freezing food preserves it from the time it is prepared to the time it is eaten. Since early times, farmers, fishermen, and trappers have preserved grains and produce in unheated buildings during the winter season. Freezing food slows decomposition by turning residual moisture into ice, inhibiting the growth of most bacterial species. In the food commodity industry, there are two processes: mechanical and cryogenic (or flash freezing). The freezing kinetics is important to preserve the food quality and texture. Quicker freezing generates smaller ice crystals and maintains cellular structure. Cryogenic freezing is the quickest freezing technology available due to the ultra low liquid nitrogen temperature −196 °C (−320 °F).Preserving food in domestic kitchens during modern times is achieved using household freezers. Accepted advice to householders was to freeze food on the day of purchase. An initiative by a supermarket group in 2012 (backed by the UK's Waste & Resources Action Programme) promotes the freezing of food ""as soon as possible up to the product's 'use by' date"". The Food Standards Agency was reported as supporting the change, provided the food had been stored correctly up to that time.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Comida rápida -> Categoría:Platos preparados
Fritura de maíz,"Corn chips are a snack food made from cornmeal fried in oil or baked, usually in the shape of a small noodle or scoop. Corn chips are thick, rigid and very crunchy. Corn chips have the strong aroma and flavor of roasted corn, and are often heavily seasoned with salt.
In the United States, Fritos is one of the oldest and most widely recognized brands of corn chips.While corn chips and tortilla chips are both made from corn, the corn in tortilla chips is subjected to the nixtamalization process, resulting in a milder flavor and aroma, and a less rigid texture. Tortilla chips also tend to be larger, thinner, less fatty, and less salty than corn chips. 
Corn chips are usually eaten alone or with a chip dip. They are a common ingredient in homemade and commercial party mix. In the Southwestern US, a popular dish, Frito pie, is made with corn chips and chili. In some areas, it is popular to pour the chili into a bag of corn chips and eat the mixture directly from the bag.",Root -> Categoría:Alimentos_por_tipo -> Categoría:Comida rápida -> Categoría:Platos preparados
