S'more,"A s'more is a campfire treat popular in the United States and Canada, consisting of one or more toasted marshmallows and a layer of chocolate sandwiched between two pieces of graham cracker.

"
chè xôi nước,"Chè trôi nước (or sometimes is called Chè xôi nước in Southern Vietnam or Bánh chay in Northern Vietnam, both meaning ""floating dessert wading in water"") is a Vietnamese dessert made of glutinous rice filled with mung bean paste bathed in a sweet clear or brown syrup made of water, sugar, and grated ginger root. It is generally warmed before eating and garnished with sesame seeds and coconut milk. It is often served during Lunar New Year or more recently, served in the Cold-Eating Festival (March 3 in the Vietnamese calendar).
Two northern Vietnamese desserts, bánh trôi (also called bánh trôi nước) and bánh chay, are similar to chè trôi nước (description of it stated above). Chè trôi nước is also similar to a Chinese dish called tangyuan."
Spanish fricco,"Spanish Fricco, also spelled as Spanish frikko, is a stew of Westphalian cuisine in Germany. It is a hearty dish prepared primarily using diced beef, potatoes and onions, typically in a cream soup base prepared using butter and sour cream. Pork and lamb has also sometimes been traditionally used. A Frikko recipe is included in the Practical Cookbook first published by Henriette Davidis in 1845. The dish has sometimes been noted for having a relatively unappealing visual appearance when completed.Spanish fricco is a traditional dish in Meschede, a town in the Hochsauerland district, in North Rhine-Westphalia, Germany. The town of Bad Sooden-Allendorf in the Werra-Meißner-Kreis in Hesse, Germany also claims Spanish fricco as a traditional dish and its people serve it annually for Thanksgiving and Heimatfest."
Chartreuse,"A chartreuse is a French dish comprising vegetables such as cabbage, chicory or carrot (and sometimes also meat) that are wrapped tightly in a decorative layer of salad or vegetable leaves and cooked within a dome mould. Variations of the dish have been in existence since at least the eighteenth century.In classic French cuisine it is cooked in a bain-marie and served hot. Chef Marie-Antoine Careme described Chartreuse as the ""queen of entrees"".  Nowadays it is usually a dish of partridge with cabbage and is called chartreuse of partridge.It was the non-meat diet of the monastic order of Carthusians that had been founded at Chartreuse that gave the dish its name as, originally, it was made just with vegetables. The appearance of the chartreuse may be varied according to the colours, cut, and arrangement of the external vegetables."
Ensalada de pasta,"Pasta salad (pasta fredda) is a salad dish prepared with one or more types of pasta, almost always chilled, and most often tossed in a vinegar, oil, or mayonnaise-based dressing.  It is typically served as an appetizer, side dish or a main course. Pasta salad is often regarded as a spring or summertime meal, but it can be served any time of year."
Ossobuco,"Ossobuco or osso buco (pronounced [ˌɔssoˈbuːko]; Milanese: òss bus [ˌɔs ˈbyːz]) is a specialty of Lombard cuisine of cross-cut veal shanks braised with vegetables, white wine and broth. It is often garnished with gremolata and traditionally served with either risotto alla milanese or polenta, depending on the regional variation. The marrow in the hole in the bone, a prized delicacy, is the defining feature of the dish.The two types of ossobuco are a modern version that has tomatoes and the original version which does not. The older version, ossobuco in bianco, is flavoured with cinnamon, bay leaf, and gremolata. The modern and more popular recipe includes tomatoes, carrots, celery and onions; gremolata is optional. While veal is the traditional meat used for ossobuco, dishes with other meats such as pork have been called ossobuco.

"
Chana masala,"Chana masala ([ˈtʃənaː məˈsaːlaː], literally 'mix-spiced small-chickpeas'), also known as channay, chole masala, chhole masala,  chole or chholay (plural), is a dish originating from the Indian subcontinent. The main ingredient is a variety of chickpea called chana (चना) or kala chana ('black chana') which are approximately half the diameter of typical chickpeas with a stronger flavour and firmer texture even after being cooked. 
Chole is the name for the larger and lighter coloured chickpea commonly found in the West. These are known as kabuli chana (काबुली चना) in Hindi. Chana masala is fairly dry and spicy with a sour citrus note (the flavor usually comes from coriander and onion). Chana are usually replaced by chole in most restaurants, and both versions are widely sold as snack food and street food in the Indian subcontinent."
bulz,"Bulz, also called urs de mămăligă, is a Romanian dish composed by roasting polenta (mămăligă) and cheese in an oven. Bulz is often eaten with sour cream.
In June 2010, the town of Covasna established the record of the biggest bulz of the world with a length of 50 meters. This record was recognized by Guinness World Records."
olive all'ascolana,"Olive all'ascolana (Also called olive ascolane ripiene) (meaning ""stuffed olives Ascolano"") is an Italian appetizer of fried olives stuffed with meat."
bánh tét,"Bánh tét is a Vietnamese savoury but sometimes sweetened cake made primarily from glutinous rice, which is rolled in a banana leaf into a thick, log-like cylindrical shape, with a mung bean or mung bean and pork filling, then boiled. After cooking, the banana leaf is removed and the cake is sliced into wheel-shaped servings."
Pastel de frijoles,"A bean pie is a sweet custard pie whose filling consists of mashed beans, usually navy bean, sugar, eggs, milk, butter and spices. Common spices and flavorings include vanilla, cinnamon and nutmeg. Variations can include cloves, ginger, pumpkin pie spice and lemon extract.Bean pies are commonly associated with cuisine of African American Muslims as an alternative to soul foods, except those containing vanilla extract or imitation vanilla extract because they contain alcohol. The pies are also specifically associated with the Nation of Islam Movement and Elijah Muhammad, who encouraged their consumption instead of certain ingredients associated with soul food.Members of the community commonly sell bean pies as part of their fundraising efforts. The bean pie was allegedly introduced by the founder of the Nation of Islam, Wallace Fard Muhammad, who had been a restaurateur in the 1910s and 1920s prior to founding the Nation of Islam in the beginning of the 1930s."
bánh cáy,"Bánh cáy is a variety of Vietnamese bánh (translates loosely as ""cake"" or ""bread"") made in the Thái Bình Province of northern Vietnam. It is made of sticky rice, sugar, gac or gardenia, sesame, carrots, mandarin orange peel, and lard. The mixture is roasted and ground, then put into a square box. It resembles the eggs of the con cáy, a small crab in northern Vietnam which lives in rivers and rice paddies, from which this bánh derives its name. Bánh cáy is traditionally served with tea."
cabbage casserole,"Cabbage casserole (Finnish: kaalilaatikko) is a traditional Finnish oven-baked casserole dish, typically made of cabbage, ground meat, rice or pearl barley, and additional flavourings—such as onion, marjoram—and a small amount of syrup or molasses. Kaalilaatikko is usually served with lingonberry aka. cowberry jam."
